,year,month,day,hour,hourSin,hourCos,upper,lower,PVout,radiation flux,temperature,total precipitation,u-component of wind,v-component of wind,pressure,relative humidity
23,2023,6,29,4.0,0.8660254037844386,0.5000000000000001,0.28568482,0.0,0.14284241,0.0,23.626367187500023,0.0,0.6230096817016602,0.9979028701782228,1003.8431396484376,93.86740112304688
24,2023,6,29,4.5,0.9238795325112867,0.38268343236508984,0.30208707,0.0,0.15104353,2.921875,23.509683227539085,0.0,0.6145405769348145,1.072892189025879,1004.0340270996094,94.55914115905762
25,2023,6,29,5.0,0.9659258262890683,0.25881904510252074,0.31161618,0.0,0.15580809,5.84375,23.392999267578148,0.0,0.6060714721679688,1.1478815078735352,1004.2249145507812,95.25088119506836
26,2023,6,29,5.5,0.9914448613738104,0.1305261922200517,0.53534627,0.0,0.26767313,38.046875,23.50202331542971,0.0,0.7851834297180176,1.035390853881836,1004.383819580078,94.5630874633789
27,2023,6,29,6.0,1.0,6.123233995736766e-17,0.75137496,0.0,0.37568748,70.25,23.611047363281276,0.0,0.9642953872680664,0.9229001998901368,1004.542724609375,93.87529373168944
28,2023,6,29,6.5,0.9914448613738104,-0.1305261922200516,1.1331494,0.0,0.5665747,143.13545888662338,24.12549743652346,0.0,0.953361988067627,0.7472639083862305,1004.571319580078,91.46190452575684
29,2023,6,29,7.0,0.9659258262890683,-0.25881904510252063,1.3768786,0.0,0.6884393,216.0209177732468,24.639947509765648,0.0,0.9424285888671876,0.5716276168823242,1004.5999145507812,89.04851531982422
30,2023,6,29,7.5,0.9238795325112868,-0.3826834323650895,1.4759102,0.0,0.7379551,295.38925701379776,25.414102172851585,0.0,0.7871646881103516,0.6842789649963379,1004.5628967285156,85.14228439331055
31,2023,6,29,8.0,0.8660254037844387,-0.4999999999999998,1.5899695,0.0,0.79498476,374.7575962543488,26.188256835937523,0.0,0.6319007873535156,0.7969303131103516,1004.52587890625,81.23605346679688
32,2023,6,29,8.5,0.7933533402912352,-0.6087614290087207,1.6068436,0.0,0.8034218,458.2886644601822,27.162393188476585,0.0,0.7346019744873047,1.1287727355957031,1004.3101196289062,75.0694637298584
33,2023,6,29,9.0,0.7071067811865476,-0.7071067811865475,1.5913423,0.0590024,0.82517236,541.8197326660156,28.136529541015648,0.0,0.8373031616210938,1.460615158081055,1004.0943603515624,68.90287399291992
34,2023,6,29,9.5,0.6087614290087209,-0.793353340291235,1.5856646,0.24178648,0.91372555,601.8023910522461,28.992242431640648,0.0,0.7919902801513672,1.546839714050293,1003.793212890625,63.93593978881836
35,2023,6,29,10.0,0.49999999999999994,-0.8660254037844387,1.5821736,0.43099976,1.0065867,661.7850494384766,29.847955322265648,0.0,0.7466773986816406,1.6330642700195312,1003.4920654296876,58.9690055847168
36,2023,6,29,10.5,0.3826834323650899,-0.9238795325112867,1.5128529,0.66731715,1.090085,720.4834890365601,30.605996704101585,0.0,0.7097430229187012,2.0679426193237305,1003.12255859375,56.36455535888672
37,2023,6,29,11.0,0.258819045102521,-0.9659258262890682,1.4377973,0.9310789,1.1844381,779.1819286346436,31.364038085937523,0.0,0.6728086471557617,2.5028209686279297,1002.7530517578124,53.76010513305664
38,2023,6,29,11.5,0.130526192220052,-0.9914448613738104,1.4050303,1.0650744,1.2350523,815.8183727264404,31.736535644531276,0.0,0.7407350540161133,2.70355224609375,1002.4725036621094,53.282352447509766
39,2023,6,29,12.0,1.2246467991473532e-16,-1.0,1.3784177,1.2066684,1.292543,852.4548168182373,32.10903320312502,0.0,0.8086614608764648,2.9042835235595703,1002.1919555664062,52.80459976196289
40,2023,6,29,12.5,-0.13052619222005177,-0.9914448613738104,1.335218,1.282846,1.309032,849.997236251831,32.27266845703127,0.0,0.7873482704162598,3.0875535011291504,1001.917999267578,52.74584102630615
41,2023,6,29,13.0,-0.2588190451025208,-0.9659258262890683,1.292632,1.3640332,1.3283327,847.5396556854248,32.43630371093752,0.0,0.7660350799560547,3.2708234786987305,1001.64404296875,52.68708229064941
42,2023,6,29,13.5,-0.38268343236508967,-0.9238795325112868,1.2688208,1.3508458,1.3098333,830.4839220046997,32.48076782226565,0.0,0.8189644813537598,3.307372570037842,1001.5936584472656,53.03346157073975
43,2023,6,29,14.0,-0.4999999999999997,-0.8660254037844388,1.2313831,1.3476,1.2894915,813.4281883239746,32.52523193359377,0.0,0.8718938827514648,3.343921661376953,1001.5432739257812,53.37984085083008
44,2023,6,29,14.5,-0.6087614290087207,-0.7933533402912352,1.1582118,1.2958736,1.2270427,758.70032787323,32.487832641601585,0.0,0.8760066032409668,3.3339009284973145,1001.3902893066406,53.85449981689453
45,2023,6,29,15.0,-0.7071067811865471,-0.7071067811865479,1.0886512,1.2604299,1.1745405,703.9724674224854,32.4504333496094,0.0,0.8801193237304688,3.323880195617676,1001.2373046875,54.32915878295898
46,2023,6,29,15.5,-0.7933533402912349,-0.6087614290087209,0.99137974,1.1418028,1.0665913,614.3855848312378,32.0971618652344,0.0,0.877871036529541,3.222022533416748,1001.2731018066406,56.70894908905029
47,2023,6,29,16.0,-0.8660254037844385,-0.5000000000000004,0.8550012,1.0280416,0.9415214,524.7987022399902,31.7438903808594,0.0,0.8756227493286133,3.1201648712158203,1001.3088989257812,59.0887393951416
0,2023,6,28,16.5,-0.9238795325112868,-0.3826834323650895,0.0,0.33966684,0.16983342,103.28265488147736,29.714013671875023,0.0,0.7635259628295898,2.98970890045166,1005.2183532714844,69.28138637542725
1,2023,6,28,17.0,-0.9659258262890683,-0.25881904510252063,0.0,0.3222313,0.16111565,65.97739338874817,28.961785888671898,0.0,0.9689016342163086,2.960698127746582,1005.1890258789062,72.53435897827148
2,2023,6,28,17.5,-0.9914448613738104,-0.13052619222005163,0.0,0.37237167,0.18618584,39.08244669437408,28.261102294921898,0.0,0.6179065704345703,3.059945106506348,1005.2507934570312,75.49728965759277
3,2023,6,28,18.0,-1.0,-1.8369701987210297e-16,0.0,0.40391564,0.20195782,12.1875,27.560418701171898,0.0,0.266911506652832,3.1591920852661133,1005.3125610351562,78.46022033691406
4,2023,6,28,18.5,-0.9914448613738105,0.13052619222005127,0.0,0.44920635,0.22460318,6.09375,27.108972167968773,0.0,0.0117340087890625,3.2884721755981445,1005.211669921875,80.1164608001709
5,2023,6,28,19.0,-0.9659258262890684,0.2588190451025203,0.0,0.517375,0.2586875,0.0,26.657525634765648,0.0,-0.243443489074707,3.417752265930176,1005.1107788085938,81.77270126342773
6,2023,6,28,19.5,-0.923879532511287,0.38268343236508917,0.0,0.472373,0.2361865,0.0,26.382928466796898,0.0,-0.0541563034057617,3.3585081100463867,1004.8397827148438,82.29383850097656
